scrap_url,category,brand,name,product_code,group_code,price,list_price,qty,color,size,description,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,3XL",S2GT88Z8,249.99,249.99,26,Açık Gri,3XL,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,4XL",S2GT88Z8,249.99,249.99,4,Açık Gri,4XL,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,2XL",S2GT88Z8,249.99,249.99,72,Açık Gri,2XL,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,S",S2GT88Z8,249.99,249.99,7,Açık Gri,S,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,M",S2GT88Z8,249.99,249.99,6,Açık Gri,M,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,XL",S2GT88Z8,249.99,249.99,46,Açık Gri,XL,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sort/5798508/2424280,Erkek/Şort ve Roller,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Pike Erkek Şort,"S2GT88Z8-KLU-Açık Gri,L",S2GT88Z8,249.99,249.99,13,Açık Gri,L,Standart Kalıp Pike Erkek Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/l_20221-s2gt88z8-klu_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5798508/v2/l_20221-s2gt88z8-klu_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sweatshirt/5347375/2314697,Erkek/Sweatshirt,LCW Casual,LCW Casual Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,"S20120Z8-RUQ-Mat Pembe,XS",S20120Z8,379.99,389.99,18,Mat Pembe,XS,Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u2.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sweatshirt/5347375/2314697,Erkek/Sweatshirt,LCW Casual,LCW Casual Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,"S20120Z8-RUQ-Mat Pembe,S",S20120Z8,379.99,389.99,47,Mat Pembe,S,Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u2.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sweatshirt/5347375/2314697,Erkek/Sweatshirt,LCW Casual,LCW Casual Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,"S20120Z8-RUQ-Mat Pembe,M",S20120Z8,379.99,389.99,12,Mat Pembe,M,Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u2.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sweatshirt/5347375/2314697,Erkek/Sweatshirt,LCW Casual,LCW Casual Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,"S20120Z8-RUQ-Mat Pembe,XL",S20120Z8,379.99,389.99,9,Mat Pembe,XL,Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u2.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Sweatshirt/5347375/2314697,Erkek/Sweatshirt,LCW Casual,LCW Casual Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,"S20120Z8-RUQ-Mat Pembe,L",S20120Z8,379.99,389.99,20,Mat Pembe,L,Bisiklet Yaka Uzun Kollu Baskılı Erkek Sweatshirt,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5347375/l_20221-s20120z8-ruq_u2.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,3XL",S2G382Z8,279.99,279.99,0,Siyah,3XL,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,XS",S2G382Z8,279.99,279.99,1,Siyah,XS,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,2XL",S2G382Z8,279.99,279.99,0,Siyah,2XL,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,S",S2G382Z8,279.99,279.99,0,Siyah,S,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,M",S2G382Z8,279.99,279.99,0,Siyah,M,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,XL",S2G382Z8,279.99,279.99,0,Siyah,XL,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Esofman-Alti/5779190/2388836,Erkek/Spor Giyim,LCW Casual,LCW Casual Slim Fit Erkek Jogger Eşofman Altı,"S2G382Z8-E0N-Siyah,L",S2G382Z8,279.99,279.99,0,Siyah,L,Slim Fit Erkek Jogger Eşofman Altı,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/l_20221-s2g382z8-e0n_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5779190/v1/l_20221-s2g382z8-e0n_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/erkek/Yelek/5844243/2408788,Erkek/Yelek,LCWAIKIKI Classic,LCWAIKIKI Classic Standart Kalıp Dik Yaka Erkek Şişme Yelek,"W21792Z8-CVL-Yeni Siyah,3XL",W21792Z8,399.99,399.99,23,Yeni Siyah,3XL,Standart Kalıp Dik Yaka Erkek Şişme Yelek,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/l_20222-w21792z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/l_20222-w21792z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/l_20222-w21792z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/l_20222-w21792z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/l_20222-w21792z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/v1/l_20222-w21792z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/v1/l_20222-w21792z8-cvl_u1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20222/5844243/v1/l_20222-w21792z8-cvl_u2.jpg,,,,,,,
